,Unnamed: 0,Adapter,Audio Jack Combo,Battery,Bluetooth,Brand,Card Reader,Category,Color(s),Dimensions (W x D x H),Display,Extra M.2 Slot,Graphics,HDMI,Index,Keyboard,LAN,Manufacturing Warranty,Memory,Name,Operating System,Optical Drive,Price,Processor,Storage,Subcategory,Supported SSD Type,USB (s),WebCam,Weight,Wi-Fi,Audio,Extra RAM Slot,Office,Special Feature,Chipset,Extra HDD Slot,VGA,Body Material
130,,"TYPE-C, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal",1x 3.5mm Combo Audio Jack,"63WHrs, 3S1P, 3-cell Li-ion",Bluetooth 5.0 (Dual-band) 2x2,Asus,Micro SD card reader,Laptop,"Pine Gray
","31.90 x 19.90 x 1.59 ~ 1.59 cm (12.56"" x 7.83"" x 0.63"" ~ 0.63"")","14.0-inch, FHD (1920 x 1080) 16:9, IPS-level Panel, Anti-glare display, LED Backlit, 400nits, sRGB: 100%, Screen-to-body ratio: 92 % Display
",,"Intel Iris Xe Graphics
",1x HDMI 2.0b,1131.0,"Backlit Chiclet Keyboard
1.4mm Key-travel
1.35mm Key-travel
Support NumberPad",,"02 years International Limited Warranty (Terms & condition Apply As Per Asus)
",8GB LPDDR4X RAM onboard,"Asus ZenBook 14 UX435EA Core i5 11th Gen 14"" FHD Laptop","Windows 10
",,"100,000","Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)",512GB M.2 NVMe PCIe 3.0 G3 SSD,Ultrabook,,"1x USB 3.2 Gen 1 Type-A
2x Thunderbolt 4 supports display / power delivery","HD camera with IR function to support Windows Hello
Without privacy shutter",1.19 kg (2.62 lbs),Wi-Fi 6(802.11ax),"Audio by ICEpower
Built-in speaker
Built-in array microphone
harman/kardon (Premium)
with Cortana and Alexa voice-recognition support",,,Finger Print,,,,
131,,"TYPE-C, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal",,"67WHrs, 4S1P, 4-cell Li-ion",Yes,Asus,Micro SD card reader,Laptop,LILAC MIST,319 x 208 x 13.9 ~ 13.9 mm,"14.0-inch, LCD, FHD (1920 x 1080) 16:9, IPS-level Panel, Anti-glare display, LED Backlit, 300nits, sRGB: 100%, Screen-to-body ratio: 90%",,Intel UHD Graphics,Yes,1132.0,"Backlit Chiclet Keyboard
1.4mm Key-travel",,02 years International Limited Warranty (Terms & condition Apply As Per Asus),8GB LPDDR4X on board,"Asus ZenBook 14 UX425JA Core i7 10th Gen 8GB RAM 14"" FHD Laptop with Windows 10",Windows 10,,"102,000","Intel Core i7-1065G7 Processor (8M Cache, 1.30 GHz up to 3.90 GHz)",512GB M.2 NVMe PCIe 3.0 SSD,Ultrabook,,"1x USB 3.2 Gen 1 Type-A
2x Thunderbolt 3 supports display / power delivery","HD camera with IR function to support Windows Hello
Without privacy shutter",1.17 kg,Intel WiFi 6 with Gig+ (802.11ax),"Smart Amp Technology
Built-in array microphone
harman/kardon (Mainstream)
with Cortana and Alexa voice-recognition support",,,,,,,
132,,,Yes,4 -cell,Yes,HP,,Laptop,Black,,"13.3"" FHD(1920x1080) Touch Display",N/A,AMD Radeon Graphics,,1133.0,,,2 year international warranty (Battery and Adapter 1 year of warranty).,8GB 2400mhz DDR4 RAM,HP Envy X360 Convertible 13-ay0136AU AMD Ryzen 5 4500U 13.3 inch Touch Laptop with Win 10,Windows 10,No,"
98,500৳
102,000৳","Ryzen 5 4500U Processor (2.3GHz to 4.0GHz, 8MB Cache)",512GB PCIe NVMe M.2 SSD,Ultrabook,PCIe NVMe M.2,USB 3.0 x 2,HP Wide Vision HD camera with camera shutter and integrated dual array digital microphone,1.32kg (Approx),Yes,,N/A,,Finger Print Reader,,,,
133,," 65W AC Adapter,",,"67WHrs, 4S1P, 4-cell Li-ion",Bluetooth 5.0,Asus,Micro SD card reader x 1,Laptop,Pine Grey,"31.90 x 20.80 x 1.39 ~ 1.39 cm (12.56"" x 8.19"" x 0.55"" ~ 0.55"")","14.0” FHD (1920X1080) LED BACKLIT DISPLAY 16:9, IPS-LEVEL, ANTI GRARE DISPLAY, 400 NITS, 100% sRGB, 90% SCREEN TO BODY RATIO
",N/A,Intel Iris Xe Graphics with 1.30GHz,1x HDMI 2.0b,1134.0,Illuminated Keyboard with NumPad,,02 Years Warranty (Battery & Adapter 1 Year),8GB 4266MHz LPDDR4X RAM (On Board),Asus ZenBook 14 UX425EA Core i7 11th Gen 8GB RAM 14” FHD Laptop,Windows 10,N/A,"102,500","Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz, with IPU)",512GB PCIe G3 NVMe SSD,Ultrabook,PCIeG3 NVMe,"1x USB 3.2 Gen 1 Type-A
2x Thunderbolt 4 supports display / power delivery
",CMOS HD IR RGB WebCam,1.17 kg,Wi-Fi 6 (802.11ax) 2 x 2,"ASUS SonicMaster stereo
Smart Amp Technology
Built-in array microphone
harman/kardon (Premium)
with Cortana and Alexa voice-recognition support",N/A (Not Up Gradable),,,,,,
134,,45W USB-C (3-pin) AC adapter,Stereo speakers with Dolby Atmos,Integrated Li-Polymer 60Wh battery,Bluetooth 5.0,Lenovo,,Laptop,Abyss Blue,"Starting at 206.4mm x 308mm x 17 – 18.2mm  / 8.12"" x 12.13"" x .67"" - 0.72 ""","13.3"" FHD (1920 x 1080) IPS, 300 nits, 72% NTSC, 10-point multi-touch, AAR 88% Display",N/A,AMD Radeon Graphics,,1135.0,"6-row, multimedia Fn keys, LED backlight Keyboard",,2 Years Warranty (Battery & Adapter 1 Year),16GB RAM,"Lenovo Yoga 6 13ALC6 Ryzen 5 5500U 13.3"" FHD Touch Laptop",Windows 10 Home,,"104,000",AMD Ryzen 5 5500U (2.1GHz Up to 4.0GHz), 512GB NVMe SSD,Ultrabook,NVMe,"1x USB 3.2 Gen 1
1x USB 3.2 Gen 1 (Always On)
1x USB-C 3.2 Gen 1 (support data transfer and DisplayPort 1.4)
1x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)
","1.0-megapixel RGB, 720p, with privacy shutter, fixed focus",Starting at 1.32kg,"Wi-Fi 6, 802.11ax 2x2",Stereo speakers with Dolby Atmos,,,Fingerprint Reader,AMD SoC (System on Chip) platform,,,
135,,"65W Slim Tip Power Adapter
",1x headphone/microphone combo jack,"Integrated 4-Cell Li-Polymer 45Wh battery,",Bluetooth 5.0,Lenovo,SD card reader,Laptop,Iron Grey,12.13 x 8.54 x 0.69 in (308.10 x 216.91 x 17.52 mm),"Interior: 13.3-inch Full HD IPS display (1920 x 1080)
Exterior: 10.8-inch Full HD E-Ink touch display (1920 x 1080)",,Intel UHD Graphics, HDMI 1.4b x 1,1136.0,Backlit Keyboard and TouchPad,,01 Year International Limited Warranty (Terms & condition Apply As Per Lenovo),8GB 2666 MHz DDR4 RAM ,"Lenovo ThinkBook Plus IML S Core i5 10th Gen 13.3"" Dual Screen FHD Touch Laptop",Windows 10 Pro (64-Bit),,"105,000","Intel Core i5-10210U Processor (6M Cache, 1.60GHz up to 4.20 GHz)",256GB M.2 NVMe SSD,Ultrabook,,"2 x USB 3.1 Gen 1
1 x USB-C 3.1 Gen 2",720p HD webcam,3.08 lb (1.39 kg),Wi-Fi 6 (802.11ax); Dual-Band (2.4 & 5 GHz),Dolby Audio with Harman Kardon speakers,Yes (Upgrade total up to 16GB RAM),,"TPM, Fingerprint Reader",,,,
136,,Yes,1 x Audio jack (3.5 mm),"4 Cell Li-Po Battery, 54WHr (Integrated)
",Bluetooth 5.2,Dell,,Laptop,,296.7 x 210 x 13.9-15.9 mm (11.68 x 8.27 x 0.55-0.63 inches)," 13.3"" (2560 x 1600) QHD Display
",N/A,Intel Iris Xe Graphics,1 x HDMI 1.4,1137.0,Backlit Keyboard,,"02 Years Warranty (Battery & Adapter)
",8GB 4267MHz RAM,"Dell Inspiron 13 5310 Core i7 11th Gen 13.3"" QHD Laptop",Windows 11 Home ,N/A,"106,000","Intel Core i7-11390H (12M Cache, 3.40 GHz up to 5.00 GHz, with IPU)", 512GB M.2 PCIe NVMe SSD,Ultrabook,M.2 PCIe NVMe,"1x USB 3.2
2x USB 4.0 Type-C","HD RGB camera with dual-array microphones
",1.26 kg (2.78 lbs),Intel Wi-Fi 6 AX201,2x2W stereo speakers,,,Finger Print Reader,,,,
137,,65W AC Adapter,"SonicMaster audio
Dual array microphone
","4 Cell Li-ion Battery	
Battery Capacity: 67 WH
",Bluetooth 5.0,Asus,,Laptop,Pine Grey (EM134T ),305 x 211 x 11.9-13.9mm,"13.3"" FHD (1920x1080) OLED Touch Display, WV 16:9,IPS-LEVEL PANEL, 300 NITS, 100% SRGB, 80% SCREEN TO BODY RATIO",,Intel Iris X Graphics,HDMI Port x 1,1138.0,Backlit Chiclet Keyboard,,02 years International Limited Warranty (Terms & condition Apply As Per Asus),8GB LPDDR4x 3200MHz RAM,"Asus Zenbook Flip 13 UX363EA Core i5 11th Gen 8GB RAM 512GB SSD 13.3"" FHD Touch Laptop",Windows 10 Home,N/A,"107,000","Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)",512GB NVMe PCIe3 SSD,Ultrabook,,"1 x USB3.2 Gen 1 Type-A
2 x Thunderbolt 4
","HD camera with IR function to support Windows Hello Without privacy shutter, Cortana and Alexa voice-recognition support, ",1.30 kg,Intel WiFi 6 with Gig+ performance (802.11ax),"SonicMaster audio
Dual array microphone

",N/A,,,,,,
138,,65 W AC power adapter,1 x headphone/microphone combo,"3-cell, 51 Wh Li-ion",Bluetooth 5,HP,"1 x microSD media card reader
",Laptop,Nightfall black aluminum,30.65 x 19.46 x 1.64 cm,"13.3"" diagonal, FHD (1920 x 1080), multitouch-enabled, IPS, edge-to-edge glass, micro-edge, BrightView, Corning Gorilla Glass NBT, 300 nits, 72% NTSC
",N/A,"AMD Radeon Graphics
",,1139.0,"Full-size, backlit, nightfall black keyboard
",,2 years warranty (Battery and Adapter 1 year of warranty).,16GB DDR4-3200MHz RAM,"HP ENVY x360 Convertible 13-ay0137AU Ryzen 7 4700U 13.3"" FHD Touch Laptop",Windows 10 Home,N/A,"110,500","AMD Ryzen 7 4700U (2.0 GHz base clock, up to 4.1 GHz max boost clock, 8 MB L3 cache, 8 cores)",512 GB PCIe NVMe M.2 SSD,Ultrabook,PCIe NVMe M.2 ,"1 SuperSpeed USB Type-C 10Gbps signaling rate (USB Power Delivery, DisplayPort 1.4, HP Sleep and Charge); 1 SuperSpeed USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 1 SuperSpeed USB Type-A 5Gbps signaling rate",HP Wide Vision HD Camera with camera shutter and integrated dual array digital microphone,"Starting at 1.32 kg
",Realtek RTL8822CE 802.11a/b/g/n/ac (2x2) Wi-Fi,Audio by Bang & Olufsen; Dual speakers; HP Audio Boost 2.0,,,"Finger Print
Active Pen",,,,
139,,"65W power adaptor; Plug Type: Type C; (Output: 20V DC, 65W); (Input: 100-240V AC, 50/60Hz universal)
",USB-C to audio jack dongle,"67Wh 4-cell lithium-polymer battery
","Bluetooth 5.0
",Asus, 1 x MicroSD card reader,Laptop,Pine Grey,"Height:  1.39cm (0.54 inches)
Width:  30.4cm (11.9 inches)
Depth:  20.3cm (7.99 inches)","13.3” Full HD (1920 x 1080), 16:9 aspect, anti-glare screen, 300nits brightness display; 
Four-sided frameless NanoEdge design with 88% screen-to-body ratio; 
2.9mm-thin side bezel and 12.9mm bottom bezel; IPS-level wide-view technology

",,"Intel Iris Plus Graphics
","1 x Standard HDMI
",1140.0,"Edge-to-edge design, full-size backlit, with 1.4mm key travel
","USB-A to LAN dongle (optional)
",02 years International Limited Warranty (Terms & condition Apply As Per Asus),16GB LPDDR4X 3200MHz RAM,"Asus ZenBook 13 UX325JA Core i7 10th Gen 512GB SSD 13.3"" FHD Laptop with Windows 10",Windows 10,,"114,000","Intel Core i7-1065G7 Processor (8M Cache, 1.30 GHz up to 3.90 GHz)", 512GB PCIe NVMe 3.0 x2 M.2 SSD,Ultrabook,,"2 x Thunderbolt 3 USB-C (up to 40Gbps)
1 x USB 3.2 Gen 1 Type-A (up to 5Gbps)","3D IR HD camera with Windows Hello support
","With 1W FHD display approx. 1.07kg (approx. 2.35 pounds)
With standard FHD display approx. 1.11Kg (approx. 2.45 pounds)","Intel WiFi 6 with Gig+ performance (802.11ax)
","SonicMaster stereo audio system with surround-sound; smart amplifier for maximum audio performance
Array microphone with Cortana and Alexa voice-recognition support
",,,,,,,
140,,"TYPE-C, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal",,"67WHrs, 4S1P, 4-cell Li-ion",Yes,Asus,Micro SD card reader,Laptop,"Lilac Mist
Pine Gray",319 x 208 x 13.9 ~ 13.9 mm,"14.0-inch, LCD, FHD (1920 x 1080) 16:9, IPS-level Panel, Anti-glare display, LED Backlit, 300nits, sRGB: 100%, Screen-to-body ratio: 90%",,Intel UHD Graphics,Yes,1141.0,"Backlit Chiclet Keyboard
1.4mm Key-travel",,02 years International Limited Warranty (Terms & condition Apply As Per Asus),16GB LPDDR4X on board,"Asus ZenBook 14 UX425JA Core i7 10th Gen 512GB SSD 14"" FHD Laptop with Windows 10",Windows 10,,"114,000","Intel Core i7-1065G7 Processor (8M Cache, 1.30 GHz up to 3.90 GHz)",512GB M.2 NVMe PCIe 3.0 SSD,Ultrabook,,"1x USB 3.2 Gen 1 Type-A
2x Thunderbolt 3 supports display / power delivery","HD camera with IR function to support Windows Hello
Without privacy shutter",1.17 kg,Intel WiFi 6 with Gig+ (802.11ax),"Smart Amp Technology
Built-in array microphone
harman/kardon (Mainstream)
with Cortana and Alexa voice-recognition support",,,,,,,
141,,90W adapter,1x Mic-in/Headphone-out Combo Jack,3-Cell Li-Polymer 52 Battery (Whr),Bluetooth v5.1,MSI,1x Micro SD,Laptop,"Pure White
Rose Pink
Carbon Gray",319 x 219 x 15.9 mm,"14"" FHD (1920 x 1080), sRGB100% 300nits 1W panel
180⁰ Rotation , IPS-Leve Thin Bezell",N/A,Intel Iris Xe Graphics,,1142.0,"Backlight Keyboard (Single-Color, White)",,2 Year Warranty Term for Gaming (SEA),16GB LPDDR4 RAM onboard. Upgradeable up to Max 32GB,"MSI Prestige 14 A11SCX Core i5 11th Gen 14"" FHD Laptop",Windows 10 Home Ultra,N/A,"114,000","Intel Core i5-1135G7 Processor (8MB Cache, 2.40 GHz up to 4.20 GHz)
",1TB NVMe PCIe Gen4x4 SSD,Ultrabook,,"2x Type-C (USB4 / DP / Thunderbolt 4) with PD charging
1x Type-A USB2.0",IR HD type (30fps@720p),1.29 kg,802.11 ax Wi-Fi 6,2x 2W Speaker,N/A,,,,,,Metal
142,,"TYPE-C, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal",1x 3.5mm Combo Audio Jack,"63WHrs, 3S1P, 3-cell Li-ion",Bluetooth 5.0 (Dual-band) 2x2,Asus,Micro SD card reader,Laptop,"Pine Gray
","31.93 x 20.17 x 1.49 ~ 1.56 cm (12.57"" x 7.94"" x 0.59"" ~ 0.61"")","14.0-inch, FHD (1920 x 1080) 16:9, IPS-level Panel, Anti-glare display, LED Backlit, 400nits, sRGB: 100%, Screen-to-body ratio: 92 % Display
",,"Intel Iris Xe Graphics
",1x HDMI 2.0b,1143.0,"Backlit Chiclet Keyboard
1.4mm Key-travel
Support NumberPad",,"02 years International Limited Warranty (Terms & condition Apply As Per Asus)
",8 GB LPDDR4X RAM onboard,"Asus ZenBook 14 UX435EAL Core i5 11th Gen 1 TB SSD 14"" FHD Laptop","Windows 10
",,"115,000","Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)
",1 TB PCIe G3 SSD,Ultrabook,,"1x USB 3.2 Gen 1 Type-A
2x Thunderbolt 4 supports display / power delivery","HD camera with IR function to support Windows Hello
Without privacy shutter",0.98 kg (2.16 lbs),Wi-Fi 6(802.11ax),"Audio by ICEpower
Built-in speaker
Built-in array microphone
harman/kardon (Premium)
with Cortana and Alexa voice-recognition support",,,,,,,
